Time,Price
6.732000000000000000e+05,2.337500000000000000e+01
6.768000000000000000e+05,2.219500000000000384e+01
6.804000000000000000e+05,2.196166666666666956e+01
6.840000000000000000e+05,2.112166666666666615e+01
6.876000000000000000e+05,2.125000000000000000e+01
6.912000000000000000e+05,2.366999999999999815e+01
6.948000000000000000e+05,2.021333333333333115e+01
6.984000000000000000e+05,1.895583333333333087e+01
7.020000000000000000e+05,1.565833333333333321e+01
7.056000000000000000e+05,1.798916666666666586e+01
7.092000000000000000e+05,2.030916666666666615e+01
7.128000000000000000e+05,3.906250000000000000e+01
7.164000000000000000e+05,2.324250000000000327e+01
7.200000000000000000e+05,2.933999999999999986e+01
7.236000000000000000e+05,2.276166666666666671e+01
7.272000000000000000e+05,2.378416666666666757e+01
7.308000000000000000e+05,2.372916666666666075e+01
7.344000000000000000e+05,2.245833333333333215e+01
7.380000000000000000e+05,2.233333333333332860e+01
7.416000000000000000e+05,2.276083333333333414e+01
7.452000000000000000e+05,2.291333333333333044e+01
7.488000000000000000e+05,2.272249999999999659e+01
7.524000000000000000e+05,2.416249999999999787e+01
7.560000000000000000e+05,2.451916666666666700e+01
7.596000000000000000e+05,2.408916666666666728e+01
7.632000000000000000e+05,2.307499999999999929e+01
7.668000000000000000e+05,2.311250000000000071e+01
7.704000000000000000e+05,2.003083333333333016e+01
7.740000000000000000e+05,1.903166666666666984e+01
7.776000000000000000e+05,1.881916666666667126e+01
7.812000000000000000e+05,1.870916666666666828e+01
7.848000000000000000e+05,1.734916666666666529e+01
7.884000000000000000e+05,1.688833333333333186e+01
7.920000000000000000e+05,1.949333333333333584e+01
7.956000000000000000e+05,2.261583333333333101e+01
7.992000000000000000e+05,3.523833333333332263e+01
8.028000000000000000e+05,3.133166666666666700e+01
8.064000000000000000e+05,2.418416666666666615e+01
8.100000000000000000e+05,2.280916666666666615e+01
8.136000000000000000e+05,2.374250000000000327e+01
8.172000000000000000e+05,2.492833333333333812e+01
8.208000000000000000e+05,2.297416666666666529e+01
8.244000000000000000e+05,2.267333333333333556e+01
8.280000000000000000e+05,2.231833333333333158e+01
8.316000000000000000e+05,2.173083333333333300e+01
8.352000000000000000e+05,2.448416666666666330e+01
8.388000000000000000e+05,4.421500000000000341e+01
8.424000000000000000e+05,2.313833333333333542e+01
8.460000000000000000e+05,2.267249999999999943e+01
8.496000000000000000e+05,2.282666666666666799e+01
8.532000000000000000e+05,2.178833333333333044e+01
8.568000000000000000e+05,2.057166666666666188e+01
8.604000000000000000e+05,2.095083333333333186e+01
8.640000000000000000e+05,2.019666666666666899e+01
8.676000000000000000e+05,2.016249999999999787e+01
8.712000000000000000e+05,1.954749999999999588e+01
8.748000000000000000e+05,1.971333333333333115e+01
8.784000000000000000e+05,2.366500000000000625e+01
8.820000000000000000e+05,2.872416666666667240e+01
8.856000000000000000e+05,4.850749999999999318e+01
8.892000000000000000e+05,4.449166666666666714e+01
8.928000000000000000e+05,2.803583333333333272e+01
8.964000000000000000e+05,3.607666666666666799e+01
9.000000000000000000e+05,2.315416666666666856e+01
9.036000000000000000e+05,2.377166666666667183e+01
9.072000000000000000e+05,2.744666666666666899e+01
9.108000000000000000e+05,2.913500000000000156e+01
9.144000000000000000e+05,2.382916666666666927e+01
9.180000000000000000e+05,2.084916666666666529e+01
9.216000000000000000e+05,2.611000000000000298e+01
9.252000000000000000e+05,3.070499999999999829e+01
9.288000000000000000e+05,3.347500000000000142e+01
9.324000000000000000e+05,2.178083333333333016e+01
9.360000000000000000e+05,2.006666666666666643e+01
9.396000000000000000e+05,1.929916666666666814e+01
9.432000000000000000e+05,1.981083333333333130e+01
9.468000000000000000e+05,1.876833333333333442e+01
9.504000000000000000e+05,1.516583333333333350e+01
9.540000000000000000e+05,1.674916666666666387e+01
9.576000000000000000e+05,1.576166666666666849e+01
9.612000000000000000e+05,1.211749999999999972e+01
9.648000000000000000e+05,1.119083333333333208e+01
9.684000000000000000e+05,1.315666666666666629e+01
9.720000000000000000e+05,1.701916666666666700e+01
9.756000000000000000e+05,2.072999999999999687e+01
9.792000000000000000e+05,1.983583333333333698e+01
9.828000000000000000e+05,2.829916666666666458e+01
9.864000000000000000e+05,2.567749999999999844e+01
9.900000000000000000e+05,2.068666666666667098e+01
9.936000000000000000e+05,2.043750000000000000e+01
9.972000000000000000e+05,2.022250000000000014e+01
1.000800000000000000e+06,2.070250000000000412e+01
1.004400000000000000e+06,2.168500000000000227e+01
1.008000000000000000e+06,2.235666666666666558e+01
1.011600000000000000e+06,4.137166666666666259e+01
1.015200000000000000e+06,2.436833333333333584e+01
1.018800000000000000e+06,3.972583333333333400e+01
1.022400000000000000e+06,2.670083333333333542e+01
1.026000000000000000e+06,2.495583333333333442e+01
1.029600000000000000e+06,2.180166666666666586e+01
1.033200000000000000e+06,2.181166666666666742e+01
1.036800000000000000e+06,2.046666666666666501e+01
1.040400000000000000e+06,2.052083333333333215e+01
1.044000000000000000e+06,2.091083333333333272e+01
1.047600000000000000e+06,2.105583333333333584e+01
1.051200000000000000e+06,2.096499999999999986e+01
1.054800000000000000e+06,2.142833333333333101e+01
1.058400000000000000e+06,2.256333333333333613e+01
1.062000000000000000e+06,2.728083333333333371e+01
1.065600000000000000e+06,2.831583333333333385e+01
1.069200000000000000e+06,3.943333333333333002e+01
1.072800000000000000e+06,4.182916666666666572e+01
1.076400000000000000e+06,2.609583333333332789e+01
1.080000000000000000e+06,4.519499999999999318e+01
1.083600000000000000e+06,2.339250000000000185e+01
1.087200000000000000e+06,2.585083333333333044e+01
1.090800000000000000e+06,2.388666666666667027e+01
1.094400000000000000e+06,3.331083333333333485e+01
1.098000000000000000e+06,4.483999999999999631e+01
1.101600000000000000e+06,6.751250000000000284e+01
1.105200000000000000e+06,3.421499999999999631e+01
1.108800000000000000e+06,2.915166666666666728e+01
1.112400000000000000e+06,2.750166666666666515e+01
1.116000000000000000e+06,2.372166666666666757e+01
1.119600000000000000e+06,2.298083333333333655e+01
1.123200000000000000e+06,2.286499999999999844e+01
1.126800000000000000e+06,2.306583333333333385e+01
1.130400000000000000e+06,2.340250000000000341e+01
1.134000000000000000e+06,2.378749999999999787e+01
1.137600000000000000e+06,2.330333333333333101e+01
1.141200000000000000e+06,2.348166666666666558e+01
1.144800000000000000e+06,2.804750000000000298e+01
1.148400000000000000e+06,8.544666666666665833e+01
1.152000000000000000e+06,3.146333333333333471e+01
1.155600000000000000e+06,4.156666666666666998e+01
1.159200000000000000e+06,3.658833333333333115e+01
1.162800000000000000e+06,3.134499999999999886e+01
1.166400000000000000e+06,3.639583333333333570e+01
1.170000000000000000e+06,3.583750000000000568e+01
1.173600000000000000e+06,2.569999999999999929e+01
1.177200000000000000e+06,2.690500000000000114e+01
1.180800000000000000e+06,2.491249999999999432e+01
1.184400000000000000e+06,2.800833333333333641e+01
1.188000000000000000e+06,4.559333333333332661e+01
1.191600000000000000e+06,2.733750000000000213e+01
1.195200000000000000e+06,2.570333333333333314e+01
1.198800000000000000e+06,2.442583333333333329e+01
1.202400000000000000e+06,2.299583333333333357e+01
1.206000000000000000e+06,2.192000000000000171e+01
1.209600000000000000e+06,2.220250000000000057e+01
1.213200000000000000e+06,2.969333333333333158e+01
1.216800000000000000e+06,2.187000000000000455e+01
1.220400000000000000e+06,2.195999999999999730e+01
1.224000000000000000e+06,2.250083333333333258e+01
1.227600000000000000e+06,2.840166666666667084e+01
1.231200000000000000e+06,2.653583333333333272e+01
1.234800000000000000e+06,3.855583333333333229e+01
1.238400000000000000e+06,4.107666666666666089e+01
1.242000000000000000e+06,8.073333333333333428e+01
1.245600000000000000e+06,4.253250000000000597e+01
1.249200000000000000e+06,2.981666666666666643e+01
1.252800000000000000e+06,2.676833333333333087e+01
1.256400000000000000e+06,2.684666666666666401e+01
1.260000000000000000e+06,2.921666666666666856e+01
1.263600000000000000e+06,2.536833333333332874e+01
1.267200000000000000e+06,2.645999999999999730e+01
1.270800000000000000e+06,6.725000000000000000e+01
1.274400000000000000e+06,2.686083333333333201e+01
1.278000000000000000e+06,3.052583333333333471e+01
1.281600000000000000e+06,2.685749999999999815e+01
1.285200000000000000e+06,2.170000000000000284e+01
1.288800000000000000e+06,2.033833333333333471e+01
1.292400000000000000e+06,1.990499999999999758e+01
1.296000000000000000e+06,2.140916666666666401e+01
1.299600000000000000e+06,2.569416666666666416e+01
1.303200000000000000e+06,2.343583333333333485e+01
1.306800000000000000e+06,2.200916666666666899e+01
1.310400000000000000e+06,2.440500000000000114e+01
1.314000000000000000e+06,2.575666666666667126e+01
1.317600000000000000e+06,2.696250000000000568e+01
1.321200000000000000e+06,2.480999999999999872e+01
1.324800000000000000e+06,2.284999999999999787e+01
1.328400000000000000e+06,2.356416666666666515e+01
1.332000000000000000e+06,2.477333333333332988e+01
1.335600000000000000e+06,2.429416666666666558e+01
1.339200000000000000e+06,2.370333333333332959e+01
1.342800000000000000e+06,2.306666666666666643e+01
1.346400000000000000e+06,2.262500000000000000e+01
1.350000000000000000e+06,2.194833333333332703e+01
1.353600000000000000e+06,2.314083333333333670e+01
1.357200000000000000e+06,2.507083333333332931e+01
1.360800000000000000e+06,7.799750000000000227e+01
1.364400000000000000e+06,3.786416666666666941e+01
1.368000000000000000e+06,2.689583333333333215e+01
1.371600000000000000e+06,2.359833333333333272e+01
1.375200000000000000e+06,2.205166666666666586e+01
1.378800000000000000e+06,2.197666666666667012e+01
1.382400000000000000e+06,2.169499999999999673e+01
1.386000000000000000e+06,2.140166666666666728e+01
1.389600000000000000e+06,2.144249999999999901e+01
1.393200000000000000e+06,2.148833333333333329e+01
1.396800000000000000e+06,2.162833333333333385e+01
1.400400000000000000e+06,2.208166666666666345e+01
1.404000000000000000e+06,2.565333333333333599e+01
1.407600000000000000e+06,7.926250000000000284e+01
1.411200000000000000e+06,2.462500000000000000e+01
1.414800000000000000e+06,2.327833333333333599e+01
1.418400000000000000e+06,2.402666666666667084e+01
1.422000000000000000e+06,2.452833333333333599e+01
1.425600000000000000e+06,2.391333333333333755e+01
1.429200000000000000e+06,2.288416666666666899e+01
1.432800000000000000e+06,2.216166666666666529e+01
1.436400000000000000e+06,2.244416666666666416e+01
1.440000000000000000e+06,2.222583333333333044e+01
1.443600000000000000e+06,2.412083333333333712e+01
1.447200000000000000e+06,2.525499999999999545e+01
1.450800000000000000e+06,2.417166666666666686e+01
1.454400000000000000e+06,2.526666666666666927e+01
1.458000000000000000e+06,2.370666666666666345e+01
1.461600000000000000e+06,2.234499999999999886e+01
1.465200000000000000e+06,2.050083333333333613e+01
1.468800000000000000e+06,2.126083333333333414e+01
1.472400000000000000e+06,2.102166666666666472e+01
1.476000000000000000e+06,2.105499999999999616e+01
1.479600000000000000e+06,2.024916666666666742e+01
1.483200000000000000e+06,2.044416666666666416e+01
1.486800000000000000e+06,2.098083333333333300e+01
1.490400000000000000e+06,2.189999999999999503e+01
1.494000000000000000e+06,2.455916666666666970e+01
1.497600000000000000e+06,2.201249999999999929e+01
1.501200000000000000e+06,2.110416666666666785e+01
1.504800000000000000e+06,2.202166666666666472e+01
1.508400000000000000e+06,2.171249999999999503e+01
1.512000000000000000e+06,2.063749999999999929e+01
1.515600000000000000e+06,2.083833333333332760e+01
1.519200000000000000e+06,2.088000000000000256e+01
1.522800000000000000e+06,2.023000000000000043e+01
1.526400000000000000e+06,2.093083333333333584e+01
1.530000000000000000e+06,2.224416666666666131e+01
1.533600000000000000e+06,2.199750000000000227e+01
1.537200000000000000e+06,2.195583333333333087e+01
1.540800000000000000e+06,2.178333333333333499e+01
1.544400000000000000e+06,2.155000000000000071e+01
1.548000000000000000e+06,2.151500000000000057e+01
1.551600000000000000e+06,2.023499999999999588e+01
1.555200000000000000e+06,1.995500000000000185e+01
1.558800000000000000e+06,1.975583333333333513e+01
1.562400000000000000e+06,1.919333333333333158e+01
1.566000000000000000e+06,1.860083333333333044e+01
1.569600000000000000e+06,1.816333333333333400e+01
1.573200000000000000e+06,1.802666666666666728e+01
1.576800000000000000e+06,1.933499999999999730e+01
1.580400000000000000e+06,2.053416666666666401e+01
1.584000000000000000e+06,2.067000000000000526e+01
1.587600000000000000e+06,2.693500000000000227e+01
1.591200000000000000e+06,2.260916666666667041e+01
1.594800000000000000e+06,2.024833333333333130e+01
1.598400000000000000e+06,2.005833333333333357e+01
1.602000000000000000e+06,1.762999999999999901e+01
1.605600000000000000e+06,1.760749999999999815e+01
1.609200000000000000e+06,1.810916666666666330e+01
1.612800000000000000e+06,1.742666666666666586e+01
1.616400000000000000e+06,1.958749999999999503e+01
1.620000000000000000e+06,1.988083333333333158e+01
1.623600000000000000e+06,1.935250000000000270e+01
1.627200000000000000e+06,1.944083333333333385e+01
1.630800000000000000e+06,1.937166666666666615e+01
1.634400000000000000e+06,1.931333333333333258e+01
1.638000000000000000e+06,1.837833333333333741e+01
1.641600000000000000e+06,1.930750000000000099e+01
1.645200000000000000e+06,2.012416666666666387e+01
1.648800000000000000e+06,1.890166666666666728e+01
1.652400000000000000e+06,1.982333333333333059e+01
1.656000000000000000e+06,2.052999999999999758e+01
1.659600000000000000e+06,2.085416666666667140e+01
1.663200000000000000e+06,2.228416666666666401e+01
1.666800000000000000e+06,2.224416666666667197e+01
1.670400000000000000e+06,2.238500000000000156e+01
1.674000000000000000e+06,2.253083333333333371e+01
1.677600000000000000e+06,2.215583333333333371e+01
1.681200000000000000e+06,2.193166666666666842e+01
1.684800000000000000e+06,2.159500000000000242e+01
1.688400000000000000e+06,2.147833333333333528e+01
1.692000000000000000e+06,2.124249999999999616e+01
1.695600000000000000e+06,2.100166666666666870e+01
1.699200000000000000e+06,2.078416666666666401e+01
1.702800000000000000e+06,2.168333333333333357e+01
1.706400000000000000e+06,2.305083333333332973e+01
1.710000000000000000e+06,2.145166666666666799e+01
1.713600000000000000e+06,2.241166666666666529e+01
1.717200000000000000e+06,2.277916666666666501e+01
1.720800000000000000e+06,2.158499999999999730e+01
1.724400000000000000e+06,2.119166666666666643e+01
1.728000000000000000e+06,2.104166666666666785e+01
1.731600000000000000e+06,2.064083333333333670e+01
1.735200000000000000e+06,2.066916666666666558e+01
1.738800000000000000e+06,2.067666666666666586e+01
1.742400000000000000e+06,2.081083333333333130e+01
1.746000000000000000e+06,2.167749999999999844e+01
1.749600000000000000e+06,2.302249999999999730e+01
1.753200000000000000e+06,2.322083333333333144e+01
1.756800000000000000e+06,2.285416666666666785e+01
1.760400000000000000e+06,2.299500000000000455e+01
1.764000000000000000e+06,2.388083333333333158e+01
1.767600000000000000e+06,2.518916666666666870e+01
1.771200000000000000e+06,2.596333333333333471e+01
1.774800000000000000e+06,2.444166666666666288e+01
1.778400000000000000e+06,2.271499999999999986e+01
1.782000000000000000e+06,2.296583333333333599e+01
1.785600000000000000e+06,2.329083333333332817e+01
1.789200000000000000e+06,3.387083333333333712e+01
1.792800000000000000e+06,3.609750000000000369e+01
1.796400000000000000e+06,2.968416666666667325e+01
1.800000000000000000e+06,2.865666666666666273e+01
1.803600000000000000e+06,2.703583333333333272e+01
1.807200000000000000e+06,2.399083333333333101e+01
1.810800000000000000e+06,2.405333333333333812e+01
1.814400000000000000e+06,2.439333333333333442e+01
1.818000000000000000e+06,2.449916666666666387e+01
1.821600000000000000e+06,2.414916666666666245e+01
1.825200000000000000e+06,2.456916666666666416e+01
1.828800000000000000e+06,2.485833333333333428e+01
1.832400000000000000e+06,2.508083333333333442e+01
1.836000000000000000e+06,3.433916666666666373e+01
1.839600000000000000e+06,5.191333333333332689e+01
1.843200000000000000e+06,3.573083333333332945e+01
1.846800000000000000e+06,3.653416666666666401e+01
1.850400000000000000e+06,4.798750000000000426e+01
1.854000000000000000e+06,5.195000000000000995e+01
1.857600000000000000e+06,4.155083333333332973e+01
1.861200000000000000e+06,3.399083333333333456e+01
1.864800000000000000e+06,3.197833333333333528e+01
1.868400000000000000e+06,2.965000000000000213e+01
1.872000000000000000e+06,2.701583333333333314e+01
1.875600000000000000e+06,3.502583333333333826e+01
1.879200000000000000e+06,5.719333333333332803e+01
1.882800000000000000e+06,4.219833333333333059e+01
1.886400000000000000e+06,3.998583333333333201e+01
1.890000000000000000e+06,3.586083333333333911e+01
1.893600000000000000e+06,2.931333333333333613e+01
1.897200000000000000e+06,2.748500000000000298e+01
1.900800000000000000e+06,2.758083333333333087e+01
1.904400000000000000e+06,2.550499999999999901e+01
1.908000000000000000e+06,2.402500000000000213e+01
1.911600000000000000e+06,2.350916666666666188e+01
1.915200000000000000e+06,2.340166666666666728e+01
1.918800000000000000e+06,2.228249999999999886e+01
1.922400000000000000e+06,2.755916666666666970e+01
1.926000000000000000e+06,3.771166666666666600e+01
1.929600000000000000e+06,3.100999999999999446e+01
1.933200000000000000e+06,3.135500000000000398e+01
1.936800000000000000e+06,2.762833333333333030e+01
1.940400000000000000e+06,2.392083333333333073e+01
1.944000000000000000e+06,2.428166666666666629e+01
1.947600000000000000e+06,2.405000000000000071e+01
1.951200000000000000e+06,2.262749999999999773e+01
1.954800000000000000e+06,2.331249999999999645e+01
1.958400000000000000e+06,2.445333333333333314e+01
1.962000000000000000e+06,2.443583333333333130e+01
1.965600000000000000e+06,2.813833333333333542e+01
1.969200000000000000e+06,2.653000000000000114e+01
1.972800000000000000e+06,2.708750000000000213e+01
1.976400000000000000e+06,2.530500000000000327e+01
1.980000000000000000e+06,1.996666666666666501e+01
1.983600000000000000e+06,2.205750000000000455e+01
1.987200000000000000e+06,2.313500000000000156e+01
1.990800000000000000e+06,2.290500000000000114e+01
1.994400000000000000e+06,2.412916666666666643e+01
1.998000000000000000e+06,2.318166666666666842e+01
2.001600000000000000e+06,2.318083333333333940e+01
2.005200000000000000e+06,2.276250000000000284e+01
2.008800000000000000e+06,2.806583333333333385e+01
2.012400000000000000e+06,7.578166666666665208e+01
2.016000000000000000e+06,2.764833333333333698e+01
2.019600000000000000e+06,4.558000000000001251e+01
2.023200000000000000e+06,3.481166666666666742e+01
2.026800000000000000e+06,3.031416666666666515e+01
2.030400000000000000e+06,2.602166666666667183e+01
2.034000000000000000e+06,2.348916666666666586e+01
2.037600000000000000e+06,2.298916666666666231e+01
2.041200000000000000e+06,2.301833333333333442e+01
2.044800000000000000e+06,2.399249999999999261e+01
2.048400000000000000e+06,2.940583333333333371e+01
2.052000000000000000e+06,3.218333333333333712e+01
2.055600000000000000e+06,3.162166666666666615e+01
2.059200000000000000e+06,2.749333333333332874e+01
2.062800000000000000e+06,2.247166666666666757e+01
2.066400000000000000e+06,1.631416666666666870e+01
2.070000000000000000e+06,1.585999999999999943e+01
2.073600000000000000e+06,2.233249999999999957e+01
2.077200000000000000e+06,2.232750000000000057e+01
2.080800000000000000e+06,2.234583333333333144e+01
2.084400000000000000e+06,2.232416666666666671e+01
2.088000000000000000e+06,2.215083333333333471e+01
2.091600000000000000e+06,2.143166666666666842e+01
